,pl_name,ra,dec
3353,K2-16 c,175.0972238,4.5574311
3354,K2-133 c,70.1493775,25.0098135
3355,GJ 9827 c,351.7717763,-1.2853435
3356,K2-98 b,126.4882114,11.5110933
3357,V1298 Tau b,61.331654,20.1570318
3358,K2-55 b,333.7518786,-17.2508002
3359,K2-369 b,329.7262534,-10.8750666
3360,K2-381 c,288.0267612,-21.0075789
3361,K2-75 b,338.844896,-7.469895
3362,TRAPPIST-1 g,346.6263919,-5.0434618
3363,K2-19 b,174.9602543,0.603596
3364,K2-57 b,342.6918241,-14.0700007
3365,K2-98 b,126.4882114,11.5110933
3366,K2-391 b,356.2260152,-7.7015151
3367,WASP-47 d,331.203092,-12.019067
3368,K2-146 b,130.0266951,19.0923416
3369,HATS-12 b,289.202402,-19.3559227
3370,K2-414 b,351.6361913,-4.6066569
3371,K2-30 b,52.3420548,22.2993491
3372,EPIC 206024342 c,331.2771441,-14.1218019
3373,K2-209 b,14.6903464,1.382807
3374,WASP-47 e,331.203092,-12.019067
3375,K2-98 b,126.4882114,11.5110933
3376,GJ 9827 b,351.7717763,-1.2853435
3377,EPIC 228836835 b,189.5748998,-5.2446247
3378,TRAPPIST-1 h,346.6263919,-5.0434618
3379,K2-352 c,140.4451478,18.469628
3380,K2-295 b,19.6101417,6.8167277
3381,K2-79 b,55.2559307,13.5191871
3382,Pr0211 b,130.547744,19.276957
3383,K2-32 b,252.426008,-19.5430504
3384,K2-396 b,74.6928607,17.2690562
3385,K2-111 b,59.8903081,21.2985263
3386,K2-268 c,133.7094899,11.8482712
3387,K2-32 c,252.426008,-19.5430504
3388,K2-393 b,348.5159113,-0.0821031
3389,K2-49 b,177.3202331,3.4755183
3390,WASP-28 b,353.6162694,-1.5799849
3391,K2-3 c,172.3353708,-1.4551364
3392,HAT-P-56 b,100.8480137,27.2521823
3393,K2-220 b,12.7700071,9.5167694
3394,K2-378 b,205.1596569,-11.1172332
3395,K2-121 b,126.9366624,17.5793267
3396,HAT-P-56 b,100.8480137,27.2521823
3397,K2-384 f,20.4998403,0.7509701
3398,K2-268 b,133.7094899,11.8482712
3399,WASP-75 b,342.3858995,-10.6754686
3400,K2-120 b,132.142853,17.1905813
3401,K2-395 c,70.4438684,16.6743415
3402,WASP-47 e,331.203092,-12.019067
3403,K2-18 b,172.560141,7.5878315
3404,EPIC 212297394 b,207.2061241,-17.6098985
3405,K2-187 d,132.5235618,23.1924709
3406,K2-402 b,161.451913,6.419318
3407,K2-10 b,172.1216476,1.6906217
3408,K2-117 b,133.8557342,10.4692176
3409,K2-225 b,186.5410958,-9.6248232
3410,WASP-47 b,331.203092,-12.019067
3411,K2-72 e,334.6227504,-9.6120084
3412,K2-19 d,174.9602543,0.603596
3413,K2-175 b,52.5035514,17.5841081
3414,K2-283 b,13.1943679,9.6929181
3415,K2-407 c,232.5552584,-23.0067371
3416,TrES-4 b,268.3043361,37.2117397
3417,Kepler-51 b,296.4797624,49.9376486
3418,HD 219666 b,349.5592665,-56.9039857
3419,HAT-P-45 b,274.3732697,-3.3810594
3420,WASP-87 b,185.3246821,-52.8408163
3421,HAT-P-46 b,270.4441831,-2.97098
3422,WASP-114 b,327.6656953,10.4629385
3423,TOI-4582 b,256.8601374,68.8656263
3424,HIP 8152 c,26.2092533,-18.4013844
3425,HATS-2 b,176.7388264,-22.5630097
3426,WASP-87 b,185.3246821,-52.8408163
3427,WASP-31 b,169.4388603,-19.0547781
3428,WASP-6 b,348.1571282,-22.6741248
3429,WASP-19 b,148.4167672,-45.6591078
3430,CoRoT-11 b,280.6872998,5.9376586
3431,WASP-66 b,158.2250301,-34.9899074
3432,HATS-18 b,173.9574203,-29.1560639
3433,WASP-22 b,52.8180374,-23.8197924
3434,WASP-22 b,52.8180374,-23.8197924
3435,Gliese 12 b,3.9579137,13.5576175
3436,TOI-4600 b,258.4503674,64.5661727
3437,WASP-23 b,101.1275033,-42.7622296
3438,TOI-1136 c,192.1848981,64.8552755
3439,WASP-19 b,148.4167672,-45.6591078
3440,WASP-31 b,169.4388603,-19.0547781
3441,TOI-1136 c,192.1848981,64.8552755
3442,HATS-22 b,174.0098693,-29.5433642
3443,HAT-P-57 b,274.743418,10.5971968
3444,WASP-19 b,148.4167672,-45.6591078
3445,WASP-43 b,154.9081869,-9.8064431
3446,CoRoT-11 b,280.6872998,5.9376586
3447,WASP-19 b,148.4167672,-45.6591078
3448,TOI-2134 c,271.9355015,39.0729269
3449,TOI-2095 c,285.6365235,75.4185135
3450,TOI-1439 b,241.7639371,67.8776404
3451,HATS-22 b,174.0098693,-29.5433642
3452,HAT-P-46 b,270.4441831,-2.97098
3453,WASP-22 b,52.8180374,-23.8197924
3454,WASP-31 b,169.4388603,-19.0547781
3455,TOI-1231 b,156.74726,-52.4678724
3456,TOI-2285 b,332.5632644,58.7060934
3457,HAT-P-45 b,274.3732697,-3.3810594
3458,WASP-19 b,148.4167672,-45.6591078
3459,HAT-P-45 b,274.3732697,-3.3810594
3460,CoRoT-11 b,280.6872998,5.9376586
3461,WASP-96 b,1.0465696,-47.3606352
3462,LHS 1815 b,91.0899861,-55.3115376
3463,TOI-1136 g,192.1848981,64.8552755
3464,WASP-43 b,154.9081869,-9.8064431
3465,TOI-2134 b,271.9355015,39.0729269
3466,WASP-43 b,154.9081869,-9.8064431
3467,HAT-P-63 b,269.5720695,5.7613709
3468,GJ 806 c,311.2697002,44.5002351
3469,TOI-1136 f,192.1848981,64.8552755
3470,WASP-19 b,148.4167672,-45.6591078
3471,WASP-19 b,148.4167672,-45.6591078
3472,WASP-96 b,1.0465696,-47.3606352
3473,WASP-31 b,169.4388603,-19.0547781
3474,WASP-96 b,1.0465696,-47.3606352
3475,HATS-18 b,173.9574203,-29.1560639
3476,HATS-2 b,176.7388264,-22.5630097
3477,WASP-23 b,101.1275033,-42.7622296
3478,TOI-654.01,164.7245509,-5.5475446
3479,TOI-1136 d,192.1848981,64.8552755
3480,WASP-43 b,154.9081869,-9.8064431
3481,HD 21520 b,51.6403449,-43.6136649
3482,TOI-1136 c,192.1848981,64.8552755
3483,WASP-6 b,348.1571282,-22.6741248
3484,HATS-2 b,176.7388264,-22.5630097
3485,HAT-P-57 b,274.743418,10.5971968
3486,HIP 8152 b,26.2092533,-18.4013844
3487,TOI-1136 d,192.1848981,64.8552755
3488,WASP-6 b,348.1571282,-22.6741248
3489,WASP-43 b,154.9081869,-9.8064431
3490,WASP-19 b,148.4167672,-45.6591078
3491,TOI-2095 b,285.6365235,75.4185135
3492,CoRoT-11 b,280.6872998,5.9376586
3493,Gliese 12 b,3.9579137,13.5576175
3494,TOI-1136 g,192.1848981,64.8552755
3495,WASP-99 b,39.8976689,-50.0081934
3496,WASP-22 b,52.8180374,-23.8197924
3497,TOI-1898 b,144.5553,23.5467464
3498,WASP-31 b,169.4388603,-19.0547781
3499,WASP-31 b,169.4388603,-19.0547781
3500,WASP-19 b,148.4167672,-45.6591078
3501,WASP-43 b,154.9081869,-9.8064431
3502,TOI-1136 d,192.1848981,64.8552755
3503,TOI-2095 c,285.6365235,75.4185135
3504,WASP-96 b,1.0465696,-47.3606352
3505,HATS-2 b,176.7388264,-22.5630097
3506,HATS-22 b,174.0098693,-29.5433642
3507,WASP-6 b,348.1571282,-22.6741248
3508,HD 5278 c,12.5467785,-83.7437671
3509,TOI-6029 b,8.3862555,61.8607659
3510,NGTS-20 b,46.2926368,-21.9336472
3511,WASP-96 b,1.0465696,-47.3606352
3512,TOI-2525 b,86.8509737,-60.5213081
3513,WASP-99 b,39.8976689,-50.0081934
3514,HAT-P-46 b,270.4441831,-2.97098
3515,WASP-106 b,166.4296276,-5.0794854
3516,WASP-96 b,1.0465696,-47.3606352
3517,TOI-5076 b,50.5104166,17.2392094
3518,WASP-23 b,101.1275033,-42.7622296
3519,WASP-66 b,158.2250301,-34.9899074
3520,WASP-22 b,52.8180374,-23.8197924
3521,WASP-19 b,148.4167672,-45.6591078
3522,TOI-1136 c,192.1848981,64.8552755
3523,HATS-18 b,173.9574203,-29.1560639
3524,TOI-4127 b,105.4045516,72.4149297
3525,HD 5278 b,12.5467785,-83.7437671
3526,HAT-P-57 b,274.743418,10.5971968
3527,WASP-23 b,101.1275033,-42.7622296
3528,WASP-43 b,154.9081869,-9.8064431
3529,Kepler-5 b,299.4070341,44.0350387
3530,WASP-65 b,133.3242982,8.5230171
3531,K2-34 b,127.5787231,22.2359194
3532,K2-273 b,129.7768928,19.0100046
3533,HD 3167 b,8.7401487,4.3807215
3534,WASP-147 b,359.1915117,-22.1532316
3535,K2-28 b,335.6233145,-7.9563525
3536,K2-280 b,291.5953596,-22.2477071
3537,K2-19 b,174.9602543,0.603596
3538,K2-199 b,208.9014508,-6.1360833
3539,K2-184 b,129.1405227,14.4618826
3540,K2-295 b,19.6101417,6.8167277
3541,HIP 41378 c,126.6158279,10.0803708
3542,K2-152 b,181.6324078,-5.8274311
3543,K2-27 b,171.5151874,1.2306237
3544,K2-19 c,174.9602543,0.603596
3545,K2-187 d,132.5235618,23.1924709
3546,K2-110 b,207.3497402,-12.2849182
3547,K2-183 c,125.007177,14.0194586
3548,K2-25 b,63.2739346,15.2477027
3549,K2-270 c,131.2665588,13.5497322
3550,K2-32 b,252.426008,-19.5430504
3551,K2-99 b,208.7737624,-5.4424943
3552,K2-77 b,55.228521,12.572448
3553,HAT-P-54 b,99.8979924,25.4824005
3554,K2-413 c,353.4175668,-7.6120272
3555,K2-107 b,284.985355,-22.2934206
3556,TOI-1728 b,120.6116787,64.7971531
3557,K2-155 c,65.469614,21.3532633
3558,pi Men c,84.2992798,-80.4646041
3559,K2-348 c,130.8783479,24.4229559
3560,K2-407 c,232.5552584,-23.0067371
3561,K2-29 b,62.670422,24.4016558
3562,K2-147 b,293.8330329,-28.498475
3563,EPIC 206215704 b,335.0949721,-9.5097112
3564,K2-165 b,184.9004881,0.968327
3565,K2-381 d,288.0267612,-21.0075789
3566,HATS-9 b,290.8101704,-20.1663771
3567,K2-336 b,133.8382032,16.7940663
3568,K2-385 b,12.6140752,5.8712567
3569,WASP-47 b,331.203092,-12.019067
3570,K2-277 b,202.0161895,-15.9379749
3571,K2-136 d,67.4128615,22.8825674
3572,WASP-28 b,353.6162694,-1.5799849
3573,K2-19 b,174.9602543,0.603596
3574,K2-11 b,169.0418328,1.9866832
3575,K2-12 b,173.1919022,2.2446794
3576,K2-353 b,201.6168564,-2.2819018
3577,TRAPPIST-1 b,346.6263919,-5.0434618
3578,K2-383 b,282.008765,-18.3795798
3579,EPIC 206024342 d,331.2771441,-14.1218019
3580,K2-244 b,183.4686492,-3.8318097
3581,Wolf 503 b,206.8461979,-6.1393369
3582,K2-62 b,334.3645089,-12.1874776
3583,K2-219 b,12.8452963,8.8675474
3584,K2-214 b,14.8759777,4.2277722
3585,K2-206 b,11.2564264,0.5931866
3586,K2-63 b,333.4267738,-12.0663429
3587,K2-397 b,79.9516586,21.2591617
3588,K2-6 b,178.1921152,-1.1984418
3589,K2-223 c,185.306183,-10.2820915
3590,K2-73 b,335.025662,-9.0560881
3591,K2-60 b,338.6062312,-13.7318044
3592,K2-18 b,172.560141,7.5878315
3593,K2-353 b,201.6168564,-2.2819018
3594,K2-95 b,129.3625717,18.9766197
3595,K2-261 b,163.0323119,0.493167
3596,EPIC 249893012 b,228.2482353,-16.7246474
3597,WASP-28 b,353.6162694,-1.5799849
3598,K2-37 c,243.4509662,-24.7870527
3599,K2-36 b,169.4490102,3.8665038
3600,WASP-75 b,342.3858995,-10.6754686
3601,eps Tau b,67.1546573,19.1802782
3602,K2-74 b,339.9192984,-8.7145697
3603,K2-126 b,203.5467021,-13.5769705
3604,K2-228 b,187.2947047,-6.8342028
3605,Qatar-2 b,207.6554928,-6.8040714
3606,K2-46 b,174.2662454,-0.90721
3607,K2-169 b,337.0442461,-14.5993376
3608,K2-333 b,136.7892752,15.2056765
3609,K2-366 b,243.6800912,-19.3468837
3610,K2-337 b,127.761137,16.9004702
3611,K2-70 b,338.4759328,-10.0849917
3612,K2-105 b,125.4202985,13.4975122
3613,K2-155 b,65.469614,21.3532633
3614,GJ 9827 b,351.7717763,-1.2853435
3615,K2-336 b,133.8382032,16.7940663
3616,K2-188 b,129.8137008,23.3574367
3617,K2-271 b,125.2239144,16.0907958
3618,K2-331 c,132.7376431,13.170269
3619,EPIC 201238110 b,179.7058532,-3.3894613
3620,K2-211 b,21.1061587,1.7049101
3621,K2-32 c,252.426008,-19.5430504
3622,K2-203 b,12.7736909,-1.1958844
3623,55 Cnc b,133.1468373,28.3298154
3624,55 Cnc c,133.1468373,28.3298154
3625,WASP-64 b,101.1149223,-32.8583878
3626,K2-347 b,126.3726821,23.2974061
3627,WASP-28 b,353.6162694,-1.5799849
3628,WASP-77 A b,37.1555223,-7.0606675
3629,K2-148 c,14.5176494,-0.193258
3630,EPIC 211945201 b,136.5741931,19.4020565
3631,K2-68 b,334.0195539,-10.5673649
3632,EPIC 201754305 d,175.0972238,4.5574311
3633,K2-183 c,125.007177,14.0194586
3634,K2-389 b,355.6304152,-9.7135814
3635,WASP-85 A b,175.9080328,6.5637842
3636,K2-198 b,198.8436817,-6.4649888
3637,WASP-47 b,331.203092,-12.019067
3638,K2-372 b,130.7988719,13.0094226
3639,K2-32 c,252.426008,-19.5430504
3640,K2-108 b,123.3818484,16.419516
3641,K2-139 b,289.066707,-17.9107147
3642,GJ 9827 b,351.7717763,-1.2853435
3643,TRAPPIST-1 e,346.6263919,-5.0434618
3644,K2-65 b,333.2125206,-10.9261373
3645,K2-24 c,242.5734559,-24.9906029
3646,K2-58 c,333.8218395,-14.049857
3647,WASP-75 b,342.3858995,-10.6754686
3648,K2-110 b,207.3497402,-12.2849182
3649,K2-198 d,198.8436817,-6.4649888
3650,K2-227 b,190.9484237,-8.4784159
3651,K2-85 b,59.464829,18.4649505
3652,K2-3 c,172.3353708,-1.4551364
3653,K2-322 b,156.6226981,4.7640203
3654,EPIC 206032309 b,341.2404563,-13.9011223
3655,K2-105 b,125.4202985,13.4975122
3656,K2-61 b,339.6748444,-13.5600447
3657,K2-285 d,349.3843458,1.3001522
3658,K2-154 c,189.0015173,-2.6696217
3659,KELT-3 b,148.6431193,40.3879446
3660,K2-199 b,208.9014508,-6.1360833
3661,K2-350 b,204.0355092,-14.0092516
3662,TOI-700 d,97.0957165,-65.5786149
3663,WASP-141 b,71.8244347,-17.1151736
3664,K2-141 c,350.9170464,-1.1891827
3665,K2-30 b,52.3420548,22.2993491
3666,K2-150 b,18.3443908,8.9874328
3667,K2-167 b,336.5761233,-18.011665
3668,K2-223 c,185.306183,-10.2820915
3669,EPIC 201238110 b,179.7058532,-3.3894613
3670,K2-270 c,131.2665588,13.5497322
3671,K2-381 c,288.0267612,-21.0075789
3672,K2-272 b,132.6211743,17.5423852
3673,K2-251 b,190.6892403,-8.5359826
3674,K2-3 c,172.3353708,-1.4551364
3675,K2-237 b,253.7688479,-28.7105836
3676,EPIC 206317286 c,337.6178427,-7.972456
3677,K2-138 e,348.9490311,-10.8497391
3678,HD 106315 b,183.4724742,-0.3934357
3679,K2-24 b,242.5734559,-24.9906029
3680,K2-31 b,245.4405531,-23.548273
3681,G 9-40 b,134.7188514,21.0747961
3682,HATS-11 b,289.4007603,-22.3900092
3683,K2-62 c,334.3645089,-12.1874776
3684,WASP-47 b,331.203092,-12.019067
3685,K2-269 b,130.1551381,13.0146799
3686,K2-117 b,133.8557342,10.4692176
3687,HD 3167 c,8.7401487,4.3807215
3688,K2-13 b,170.1554763,2.5027534
3689,K2-343 b,134.2021746,21.5026882
3690,K2-52 b,246.6114157,-24.9699462
3691,K2-146 b,130.0266951,19.0923416
3692,HD 3167 c,8.7401487,4.3807215
3693,K2-65 b,333.2125206,-10.9261373
3694,K2-140 b,188.1373172,-9.6076115
3695,K2-189 c,203.6214411,-15.0365158
3696,K2-197 b,202.3934779,-7.3739779
3697,EPIC 246851721 b,78.9198197,16.2786991
3698,K2-403 b,164.1893864,9.6739464
3699,TRAPPIST-1 d,346.6263919,-5.0434618
3700,K2-100 b,129.6010863,20.1060074
3701,K2-45 b,169.6327547,-1.7740582
3702,K2-199 c,208.9014508,-6.1360833
3703,K2-58 b,333.8218395,-14.049857
3704,HAT-P-27 b,222.7673221,5.9473626
3705,TrES-3 b,268.0291106,37.5463268
3706,HAT-P-32 b,31.0427614,46.6878512
3707,TOI-1136 f,192.1848981,64.8552755
3708,TOI-1136 b,192.1848981,64.8552755
3709,TOI-1279 b,185.0628734,56.2014094
3710,TOI-5542 b,302.7984228,-61.1354659
3711,TOI-1136 e,192.1848981,64.8552755
3712,TOI-2134 c,271.9355015,39.0729269
3713,HAT-P-46 b,270.4441831,-2.97098
3714,WASP-66 b,158.2250301,-34.9899074
3715,TOI-1898 b,144.5553,23.5467464
3716,TOI-654.01,164.7245509,-5.5475446
3717,WASP-22 b,52.8180374,-23.8197924
3718,WASP-6 b,348.1571282,-22.6741248
3719,WASP-106 b,166.4296276,-5.0794854
3720,WASP-66 b,158.2250301,-34.9899074
3721,TOI-1231 b,156.74726,-52.4678724
3722,TOI-1136 d,192.1848981,64.8552755
3723,WASP-22 b,52.8180374,-23.8197924
3724,TOI-1279 b,185.0628734,56.2014094
3725,Gliese 12 b,3.9579137,13.5576175
3726,TOI-1439 b,241.7639371,67.8776404
3727,WASP-31 b,169.4388603,-19.0547781
3728,WASP-99 b,39.8976689,-50.0081934
3729,WASP-106 b,166.4296276,-5.0794854
3730,WASP-19 b,148.4167672,-45.6591078
3731,WASP-43 b,154.9081869,-9.8064431
3732,WASP-106 b,166.4296276,-5.0794854
3733,TOI-2095 b,285.6365235,75.4185135
3734,WASP-23 b,101.1275033,-42.7622296
3735,WASP-129 b,176.2990518,-42.0639575
3736,WASP-129 b,176.2990518,-42.0639575
3737,TOI-2095 b,285.6365235,75.4185135
3738,HATS-2 b,176.7388264,-22.5630097
3739,NGTS-20 b,46.2926368,-21.9336472
3740,TOI-2285 b,332.5632644,58.7060934
3741,TOI-1136 b,192.1848981,64.8552755
3742,TOI-2525 c,86.8509737,-60.5213081
3743,WASP-19 b,148.4167672,-45.6591078
3744,WASP-99 b,39.8976689,-50.0081934
3745,HATS-2 b,176.7388264,-22.5630097
3746,TOI-4582 b,256.8601374,68.8656263
3747,WASP-6 b,348.1571282,-22.6741248
3748,WASP-96 b,1.0465696,-47.3606352
3749,WASP-66 b,158.2250301,-34.9899074
3750,TOI-4600 c,258.4503674,64.5661727
3751,TOI-6029 b,8.3862555,61.8607659
3752,TOI-2134 b,271.9355015,39.0729269
3753,TOI-4406 b,18.0485164,-56.9253875
3754,WASP-6 b,348.1571282,-22.6741248
3755,HD 5278 b,12.5467785,-83.7437671
3756,WASP-133 b,314.5754375,-35.7966224
3757,WASP-120 b,62.6160813,-45.8982434
3758,K2-368 c,332.6357627,-11.1661157
3759,K2-136 c,67.4128615,22.8825674
3760,K2-171 b,332.3407712,-13.4288624
3761,K2-141 c,350.9170464,-1.1891827
3762,K2-266 c,157.9356855,0.9372782
3763,K2-189 c,203.6214411,-15.0365158
3764,K2-184 b,129.1405227,14.4618826
3765,WASP-55 b,203.7581951,-17.5034961
3766,K2-12 b,173.1919022,2.2446794
3767,K2-379 b,283.0317641,-27.1807287
3768,K2-200 b,202.251206,-4.6100532
3769,HATS-9 b,290.8101704,-20.1663771
3770,K2-201 b,293.5607117,-23.1312775
3771,K2-101 b,130.3439097,18.9338205
3772,K2-371 b,128.0670932,11.6307099
3773,EPIC 212587672 c,205.4445125,-10.8625468
3774,K2-130 b,290.2705419,-19.6908744
3775,HAT-P-56 b,100.8480137,27.2521823
3776,EPIC 201170410.02,170.1408561,-4.8070039
3777,K2-120 b,132.142853,17.1905813
3778,K2-47 b,168.5825696,2.7805614
3779,EPIC 206042996 b,337.5136198,-13.6101475
3780,K2-101 b,130.3439097,18.9338205
3781,GJ 9827 c,351.7717763,-1.2853435
3782,K2-37 c,243.4509662,-24.7870527
3783,K2-21 c,340.3037846,-14.4893256
3784,K2-43 c,169.117028,-3.9754405
3785,K2-31 b,245.4405531,-23.548273
3786,HD 3167 d,8.7401487,4.3807215
3787,K2-34 b,127.5787231,22.2359194
3788,WASP-75 b,342.3858995,-10.6754686
3789,K2-11 b,169.0418328,1.9866832
3790,K2-32 b,252.426008,-19.5430504
3791,K2-198 c,198.8436817,-6.4649888
3792,K2-174 b,60.7929729,16.347166
3793,K2-59 b,338.94255,-14.027727
3794,K2-404 b,160.3249517,12.1911149
3795,K2-64 b,332.4138478,-11.4286687
3796,K2-26 b,94.2064312,24.5958335
3797,K2-219 c,12.8452963,8.8675474
3798,K2-21 b,340.3037846,-14.4893256
3799,K2-268 b,133.7094899,11.8482712
3800,V1298 Tau d,61.331654,20.1570318
3801,K2-129 b,289.1485491,-25.6463233
3802,K2-52 b,246.6114157,-24.9699462
3803,K2-87 b,66.2363638,18.8273617
3804,K2-312 c,140.3390845,14.3678691
3805,K2-31 b,245.4405531,-23.548273
3806,K2-138 g,348.9490311,-10.8497391
3807,K2-281 b,16.2274724,7.2692169
3808,K2-275 b,132.1698795,20.4550162
3809,K2-208 b,20.7789809,0.8890076
3810,K2-53 b,244.1419684,-20.4005984
3811,TOI-5076 b,50.5104166,17.2392094
3812,WASP-43 b,154.9081869,-9.8064431
3813,WASP-87 b,185.3246821,-52.8408163
3814,WASP-31 b,169.4388603,-19.0547781
3815,HAT-P-57 b,274.743418,10.5971968
3816,WASP-19 b,148.4167672,-45.6591078
3817,WASP-31 b,169.4388603,-19.0547781
3818,WASP-6 b,348.1571282,-22.6741248
3819,HATS-27 b,193.5524603,-46.5877159
3820,HAT-P-52 b,42.7217412,29.0222492
3821,WASP-135 b,267.2848846,29.8790428
3822,WASP-135 b,267.2848846,29.8790428
3823,WASP-135 b,267.2848846,29.8790428
3824,WASP-135 b,267.2848846,29.8790428
3825,KELT-14 b,108.301409,-42.4097623
3826,KELT-14 b,108.301409,-42.4097623
3827,KELT-14 b,108.301409,-42.4097623
3828,KELT-15 b,117.4149764,-52.1204471
3829,K2-21 c,340.3037846,-14.4893256
3830,K2-3 d,172.3353708,-1.4551364
3831,WASP-114 b,327.6656953,10.4629385
3832,CI Tau c,68.4667685,22.8416192
3833,WASP-92 b,246.6920395,51.0411328
3834,K2-275 b,132.1698795,20.4550162
3835,K2-88 b,54.7514566,19.1199667
3836,K2-180 b,126.4643579,10.246577
3837,K2-222 b,16.4625203,11.7537171
3838,K2-19 b,174.9602543,0.603596
3839,GJ 9827 c,351.7717763,-1.2853435
3840,WASP-118 b,19.5505861,2.7027847
3841,EPIC 206024342 c,331.2771441,-14.1218019
3842,K2-10 b,172.1216476,1.6906217
3843,K2-376 b,132.7193327,25.0380824
3844,EPIC 212624936 c,210.6376171,-10.0236852
3845,K2-22 b,169.4827046,2.6190363
3846,EPIC 211945201 b,136.5741931,19.4020565
3847,K2-396 c,74.6928607,17.2690562
3848,K2-174 b,60.7929729,16.347166
3849,K2-274 b,129.2823699,20.3992512
3850,K2-117 b,133.8557342,10.4692176
3851,K2-215 b,18.4700795,6.1238647
3852,K2-257 b,188.278284,-1.9532879
3853,K2-90 b,59.1527391,22.4724517
3854,K2-183 d,125.007177,14.0194586
3855,HD 3167 e,8.7401487,4.3807215
3856,K2-181 b,127.5541103,10.9101444
3857,K2-407 b,232.5552584,-23.0067371
3858,K2-32 d,252.426008,-19.5430504
3859,EPIC 211822797 b,130.4102091,17.6399744
3860,K2-403 b,164.1893864,9.6739464
3861,K2-381 d,288.0267612,-21.0075789
3862,HD 3167 b,8.7401487,4.3807215
3863,K2-75 b,338.844896,-7.469895
3864,K2-371 b,128.0670932,11.6307099
3865,HD 3167 b,8.7401487,4.3807215
3866,V1298 Tau c,61.331654,20.1570318
3867,K2-352 c,140.4451478,18.469628
3868,K2-365 b,238.8197061,-21.0269691
3869,K2-72 d,334.6227504,-9.6120084
3870,K2-95 b,129.3625717,18.9766197
3871,K2-22 b,169.4827046,2.6190363
3872,K2-24 c,242.5734559,-24.9906029
3873,EPIC 206215704 b,335.0949721,-9.5097112
3874,HAT-P-1 b,344.4453632,38.674919
3875,HAT-P-16 b,9.5730343,42.4630961
3876,HAT-P-1 b,344.4453632,38.674919
3877,Kepler-468 b,288.9022829,49.3704079
3878,WASP-130 b,203.1060194,-42.4752733
3879,Kepler-26 c,284.9410627,46.5664505
3880,Kepler-52 b,286.7380152,49.9757383
3881,Kepler-176 b,294.6679021,43.8532104
3882,Kepler-26 e,284.9410627,46.5664505
3883,Kepler-52 b,286.7380152,49.9757383
3884,Kepler-58 b,296.3586251,39.1152033
3885,Kepler-176 d,294.6679021,43.8532104
3886,Kepler-60 c,288.9612535,42.2650472
3887,Kepler-60 d,288.9612535,42.2650472
3888,Kepler-26 d,284.9410627,46.5664505
3889,Kepler-54 b,294.7739245,43.0561976
3890,Kepler-26 d,284.9410627,46.5664505
3891,Kepler-52 d,286.7380152,49.9757383
3892,Kepler-26 c,284.9410627,46.5664505
3893,Kepler-76 b,294.1921185,39.6189727
3894,Kepler-54 b,294.7739245,43.0561976
3895,Kepler-52 c,286.7380152,49.9757383
3896,Kepler-26 d,284.9410627,46.5664505
3897,Kepler-26 b,284.9410627,46.5664505
3898,Kepler-54 c,294.7739245,43.0561976
3899,Kepler-26 b,284.9410627,46.5664505
3900,Kepler-26 c,284.9410627,46.5664505
3901,Kepler-60 d,288.9612535,42.2650472
3902,Kepler-58 c,296.3586251,39.1152033
3903,Kepler-345 b,295.2288521,45.9710432
3904,Kepler-28 b,292.1370409,42.4294835
3905,Kepler-54 d,294.7739245,43.0561976
3906,Kepler-26 c,284.9410627,46.5664505
3907,Kepler-176 b,294.6679021,43.8532104
3908,Kepler-58 b,296.3586251,39.1152033
3909,Kepler-52 c,286.7380152,49.9757383
3910,Kepler-54 b,294.7739245,43.0561976
3911,Kepler-52 b,286.7380152,49.9757383
3912,Kepler-26 b,284.9410627,46.5664505
3913,Kepler-58 d,296.3586251,39.1152033
3914,Kepler-26 c,284.9410627,46.5664505
3915,Kepler-20 f,287.6979913,42.3385782
3916,K2-110 b,207.3497402,-12.2849182
3917,TRAPPIST-1 h,346.6263919,-5.0434618
3918,K2-261 b,163.0323119,0.493167
3919,K2-11 b,169.0418328,1.9866832
3920,K2-381 c,288.0267612,-21.0075789
3921,K2-62 b,334.3645089,-12.1874776
3922,EPIC 220674823 b,13.0800239,10.7947051
3923,K2-122 b,126.4762179,20.3593384
3924,K2-199 c,208.9014508,-6.1360833
3925,K2-221 b,16.6550286,10.1897385
3926,K2-117 b,133.8557342,10.4692176
3927,K2-170 b,335.4506923,-14.5933554
3928,K2-26 b,94.2064312,24.5958335
3929,K2-223 b,185.306183,-10.2820915
3930,WASP-157 b,201.6551525,-8.3176353
3931,K2-222 b,16.4625203,11.7537171
3932,WASP-107 b,188.3864277,-10.1462141
3933,K2-292 b,205.3758786,-9.9460704
3934,K2-191 b,201.6391407,-12.8066737
3935,K2-412 b,76.2621295,21.580162
3936,K2-90 c,59.1527391,22.4724517
3937,WASP-28 b,353.6162694,-1.5799849
3938,K2-409 b,228.4551125,-16.3512966
3939,K2-396 b,74.6928607,17.2690562
3940,K2-3 c,172.3353708,-1.4551364
3941,HIP 41378 f,126.6158279,10.0803708
3942,K2-116 b,336.1523363,-11.5793181
3943,K2-394 b,71.110002,16.5185817
3944,K2-104 b,129.6366594,19.7737202
